PART_NUMBER,PART_DESCRIPTION,GROUP_1,GROUP_2,GROUP_3,GROUP_4,GROUP_5,SALES_PRICE,SALES_PRICE_RRP,UOM,SIZE_VALUE,SIZE_UOM,ITEM_TYPE,CUSTOM_WEIGHT,COUNTRY_OF_ORIGIN,BCRS,Image,scrape_tag
4000512364931,Trolli Big Apple 175g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,1.84,1.89,Each,0.18,kg,Stock,,,No,https://www.greens.com.mt/media/products/1010/4000512364931.jpg,confectionery
4000512463696,Trolli Bytes 150g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,1.75,1.79,Each,0.15,kg,Stock,,,No,https://www.greens.com.mt/media/products/0952/4000512463696.jpg,confectionery
4003084319361,Trolli Cola Bottles 100g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,1.07,1.1,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/0130/4003084319361.jpg,confectionery
4000512364764,Trolli Dino Rex 200g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,1.84,1.89,Each,0.2,kg,Stock,,,No,https://www.greens.com.mt/media/products/0131/4000512364764.jpg,confectionery
4000512008903,Trolli Gummi Burger 50g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,1.17,1.2,Each,0.05,kg,Stock,,,No,https://www.greens.com.mt/media/products/0132/4000512008903.jpg,confectionery
4000512364436,Trolli Gummi Milk Cow 200g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,1.84,1.89,Each,0.2,kg,Stock,,,No,https://www.greens.com.mt/media/products/0130/4000512364436.jpg,confectionery
4000512364535,Trolli Gummi Sharks 200g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,1.84,1.89,Each,0.2,kg,Stock,,,No,https://www.greens.com.mt/media/products/0130/4000512364535.jpg,confectionery
4003084319408,Trolli Happy Bears Day 100g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,1.07,1.1,Each,0.1,kg,Stock,,Germany,No,https://www.greens.com.mt/media/products/0130/4003084319408.jpg,confectionery
8436036180614,Trolli Hot Dog Gummies 600gr,Confectionery,Chocolates and Sweets,Sweets,,,18.5,22.2,Each,0.6,kg,Stock,,,No,https://www.greens.com.mt/media/products/0736/8436036180614.jpg,confectionery
4000512364405,Trolli Kiss 200g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,1.84,1.89,Each,0.2,kg,Stock,,Germany,No,https://www.greens.com.mt/media/products/0130/4000512364405.jpg,confectionery
4000512015055,Trolli Mallow Apple 150g,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,Trolli,,1.98,2.1,Each,0.15,kg,Stock,,,No,https://www.greens.com.mt/media/products/0733/4000512015055.jpg,confectionery
4000512015048,Trolli Mallow Peach 150g,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,Trolli,,1.98,2.1,Each,0.15,kg,Stock,,,No,https://www.greens.com.mt/media/products/0733/4000512015048.jpg,confectionery
4000512015215,Trolli Mallow Stars 150g,Confectionery,Chocolates and Sweets,Marshmallows,Trolli,,1.98,2.1,Each,0.15,kg,Stock,,,No,https://www.greens.com.mt/media/products/0130/4000512015215.jpg,confectionery
4000512004905,Trolli Mini Burger 170g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,3.56,3.65,Each,0.17,kg,Stock,,Germany,No,https://www.greens.com.mt/media/products/0130/4000512004905.jpg,confectionery
4000512015031,Trolli Nsschoco Bananas 150g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,1.98,2.1,Each,0.15,kg,Stock,,,No,https://www.greens.com.mt/media/products/0130/4000512015031.jpg,confectionery
4000512364320,Trolli Peach Rings 200g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,1.84,1.89,Each,0.2,kg,Stock,,,No,https://www.greens.com.mt/media/products/0130/4000512364320.jpg,confectionery
4000512364443,Trolli Playmouse 200g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,1.84,1.89,Each,0.2,kg,Stock,,Germany,No,https://www.greens.com.mt/media/products/0130/4000512364443.jpg,confectionery
8436556395130,Trolli Popeye Sour Splash 75gr,Confectionery,Chocolates and Sweets,Sweets,,,1.75,1.95,Each,0.08,kg,Stock,,,No,https://www.greens.com.mt/media/products/0837/8436556395130.jpg,confectionery
4003084333343,Trolli Red Fruits Rings 200g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,1.84,1.89,Each,0.2,kg,Stock,,,No,https://www.greens.com.mt/media/products/0952/4003084333343.jpg,confectionery
4000512364450,Trolli Sour Blizzi Mix 200g,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,Trolli,,1.84,1.89,Each,0.2,kg,Stock,,,No,https://www.greens.com.mt/media/products/0733/4000512364450.jpg,confectionery
4000512010869,Trolli Sour Glowworms 200g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,1.84,1.89,Each,0.2,kg,Stock,,Germany,No,https://www.greens.com.mt/media/products/0130/4000512010869.jpg,confectionery
4000512364993,Trolli Sour Glowworms Minis 200g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,3.56,3.65,Each,0.2,kg,Stock,,,No,https://www.greens.com.mt/media/products/0952/4000512364993.jpg,confectionery
4000512013310,Trolli Sour Strips 85g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,1.22,1.25,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0137/4000512013310.jpg,confectionery
4000512364580,Trolli Sour Tutto Mare 175g,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,Trolli,,1.84,1.89,Each,0.18,kg,Stock,,,No,https://www.greens.com.mt/media/products/0733/4000512364580.jpg,confectionery
4000512776604,Trolli Spaghettini Cola Sour 100g 30,Confectionery,Chocolates and Sweets,Sweets,Trolli,,1.22,1.25,Each,0.1,kg,Stock,,Germany,No,https://www.greens.com.mt/media/products/0132/4000512776604.jpg,confectionery
4000512364962,Trolli Squiggle Twist 175g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,1.84,1.89,Each,0.18,kg,Stock,,,No,https://www.greens.com.mt/media/products/1010/4000512364962.jpg,confectionery
4000512013334,Trolli Stixi Cola 85g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,1.22,1.25,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0733/4000512013334.jpg,confectionery
4000512013358,Trolli Stixi Strawberry 85g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,1.22,1.25,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0833/4000512013358.jpg,confectionery
4000512364771,Trolli Super Brain 175g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,1.84,1.89,Each,0.18,kg,Stock,,Germany,No,https://www.greens.com.mt/media/products/0131/4000512364771.jpg,confectionery
4003084319705,Trolli The Squiggles 100g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,1.07,1.1,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/1010/4003084319705.jpg,confectionery
8436556391163,Trolli Watermelon 100g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,1.07,1.1,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/0952/8436556391163.jpg,confectionery
4003084319460,Trolli Worms Wurrli 100g,Confectionery,Chocolates and Sweets,Sweets,Trolli,,1.07,1.1,Each,0.1,kg,Stock,,Germany,No,https://www.greens.com.mt/media/products/0130/4003084319460.jpg,confectionery
80052364,Tronky Nocciola 18g,Confectionery,Chocolates and Sweets,Wafers,Ferrero,,0.75,0.75,Each,0.02,kg,Stock,,Italia,No,https://www.greens.com.mt/media/products/0127/80052364.jpg,confectionery
8000500205051,Tronky Tronky X5 90g,Confectionery,Chocolates and Sweets,Chocolates,Ferrero,,2.51,2.99,Each,5.0,p,Stock,,,No,https://www.greens.com.mt/media/products/0116/8000500205051.jpg,confectionery
036933000169,Tunnocks Caramel Log 32g,Confectionery,Chocolates and Sweets,Wafers,Tunnocks,,0.55,0.59,Each,0.03,kg,Stock,,,No,https://www.greens.com.mt/media/products/0128/036933000169.jpg,confectionery
5010975040029,Tunnocks Coconut Snowballs 30g,Confectionery,Chocolates and Sweets,Chocolates,Tunnocks,,1.86,1.99,Each,0.03,kg,Stock,,,No,https://www.greens.com.mt/media/products/0128/5010975040029.jpg,confectionery
5010975030020,Tunnocks Tea Cakes 24g,Confectionery,Chocolates and Sweets,Chocolates,Tunnocks,,2.71,2.89,Each,0.02,kg,Stock,,,No,https://www.greens.com.mt/media/products/0323/5010975030020.jpg,confectionery
6420256001837,Tutti Frutti Hearts 15g,Confectionery,Chocolates and Sweets,Sweets,Tutti Frutti,,0.28,0.3,Each,0.02,kg,Stock,,,No,https://www.greens.com.mt/media/products/0129/6420256001837.jpg,confectionery
8713800138799,Tutti Frutti Laces 100g,Confectionery,Chocolates and Sweets,Sweets,Tutti Frutti,,1.05,1.1,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/0240/8713800138799.jpg,confectionery
6410107200410,Tutti Frutti Normal 15g,Confectionery,Chocolates and Sweets,Sweets,Tutti Frutti,,0.28,0.3,Each,0.02,kg,Stock,,,No,https://www.greens.com.mt/media/products/0129/6410107200410.jpg,confectionery
8713800138812,Tutti Frutti Twists 100g,Confectionery,Chocolates and Sweets,Sweets,Tutti Frutti,,1.05,1.1,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/1203/8713800138812.jpg,confectionery
5350122999986,Twistees Low In Fat & Salt 50g,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,Twistees,,0.8,0.8,Each,0.05,kg,Stock,,Malta,No,https://www.greens.com.mt/media/products/0128/5350122999986.jpg,confectionery
5350122000033,Twistees Multipack 8 X 25g,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,,,3.37,3.5,Each,0.03,kg,Stock,,,No,https://www.greens.com.mt/media/products/0801/5350122000033.jpg,confectionery
5350122000002,Twistees Sharing 150g,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,Twistees,,2.16,2.25,Each,0.05,kg,Stock,,Malta,No,https://www.greens.com.mt/media/products/0128/5350122000002.jpg,confectionery
5350122999900,Twistees Snack 50g,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,Twistees,,0.8,0.8,Each,0.05,kg,Stock,,Malta,No,https://www.greens.com.mt/media/products/0128/5350122999900.jpg,confectionery
5000159461085,Twix Classic 25x50g,Confectionery,Chocolates and Sweets,Chocolates,Snickers,,0.69,0.69,Each,0.05,kg,Stock,,,No,https://www.greens.com.mt/media/products/0332/5000159461085.jpg,confectionery
5000159459228,Twix Classic 50g,Confectionery,Chocolates and Sweets,Chocolates,Twix,,0.93,0.95,Each,0.05,kg,Stock,,United Kingdom,No,https://www.greens.com.mt/media/products/0115/5000159459228.jpg,confectionery
5000159473095,Twix Mini Bag 333g,Confectionery,Chocolates and Sweets,Chocolates,Twix,,3.5,4.5,Each,0.33,kg,Stock,,,No,https://www.greens.com.mt/media/products/0821/5000159473095.jpg,confectionery
5000159442008,Twix Miniatures 130g,Confectionery,Chocolates and Sweets,Chocolates,Twix,,3.99,4.1,Each,0.13,kg,Stock,,,No,https://www.greens.com.mt/media/products/0115/5000159442008.jpg,confectionery
5000159473026,Twix Minis 227g,Confectionery,Chocolates and Sweets,Chocolates,Twix,,3.89,3.97,Each,0.23,kg,Stock,,,No,https://www.greens.com.mt/media/products/0115/5000159473026.jpg,confectionery
5350201015088,Twix Mulitpack 2x25g 4+1 Free,Confectionery,Chocolates and Sweets,Chocolates,Twix,,3.8,4.75,Each,5.0,p,Stock,,,No,https://www.greens.com.mt/media/products/0233/5350201015088.jpg,confectionery
5000159451666,Twix Multipack 5x50g,Confectionery,Chocolates and Sweets,Chocolates,Twix,,4.25,4.34,Each,5.0,p,Stock,,,No,https://www.greens.com.mt/media/products/1033/5000159451666.jpg,confectionery
5900951028502,Twix Xtra 75g,Confectionery,Chocolates and Sweets,Chocolates,Twix,,1.3,1.33,Each,0.08,kg,Stock,,,No,https://www.greens.com.mt/media/products/0804/5900951028502.jpg,confectionery
5056051802266,Tyrrells Black Truffle & Sea Salt 150g,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,Tyrrell'S,,3.3,3.59,Each,0.15,kg,Stock,,,No,https://www.greens.com.mt/media/products/1030/5056051802266.jpg,confectionery
5060042641000,Tyrrells Lightly Salted Crisps 150g,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,Tyrrell'S,,2.75,2.99,Each,0.15,kg,Stock,,,No,https://www.greens.com.mt/media/products/0129/5060042641000.jpg,confectionery
5060042640744,Tyrrell's Lightly Sea Salted 40g,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,Tyrrell'S,,1.21,1.29,Each,0.04,kg,Stock,,,No,https://www.greens.com.mt/media/products/0129/5060042640744.jpg,confectionery
5060042640768,Tyrrells Mature Cheddar & Chives Crisps 40g,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,Tyrrell'S,,1.19,1.29,Each,0.04,kg,Stock,,,No,https://www.greens.com.mt/media/products/0129/5060042640768.jpg,confectionery
5060042641437,Tyrrells Mature Cheddar Chives 150g,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,Tyrrell'S,,2.75,2.99,Each,0.15,kg,Stock,,United Kingdom,No,https://www.greens.com.mt/media/products/0129/5060042641437.jpg,confectionery
5060042641789,Tyrrells Naked No Salt Crisps 150g,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,Tyrrell'S,,2.75,2.99,Each,0.15,kg,Stock,,United Kingdom,No,https://www.greens.com.mt/media/products/0131/5060042641789.jpg,confectionery
5060042642052,Tyrrells Paprika Crisps 150g,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,Tyrrell'S,,2.75,2.99,Each,0.15,kg,Stock,,United Kingdom,No,https://www.greens.com.mt/media/products/0131/5060042642052.jpg,confectionery
5060042640775,Tyrrell's Sea Salt & Black Pepper 40g,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,Tyrrell'S,,1.21,1.29,Each,0.04,kg,Stock,,,No,https://www.greens.com.mt/media/products/0129/5060042640775.jpg,confectionery
5060042641406,Tyrrells Sea Salt & Cider Vinegar 150g,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,Tyrrell'S,,2.75,2.99,Each,0.15,kg,Stock,,United Kingdom,No,https://www.greens.com.mt/media/products/0129/5060042641406.jpg,confectionery
5060042640690,Tyrrell's Sea Salt & Cider Vinegar Crisps 40g,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,Tyrrell'S,,1.21,1.29,Each,0.04,kg,Stock,,,No,https://www.greens.com.mt/media/products/0129/5060042640690.jpg,confectionery
5060042641420,Tyrrells Sea Salt & Pepper Crisps 150g,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,Tyrrell'S,,2.75,2.99,Each,0.15,kg,Stock,,,No,https://www.greens.com.mt/media/products/0129/5060042641420.jpg,confectionery
5056051801535,Tyrrells Sour Cream And Serenade Chilli,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,Tyrrell'S,,2.75,2.99,Each,0.15,kg,Stock,,,No,https://www.greens.com.mt/media/products/0233/5056051801535.jpg,confectionery
5060042641413,Tyrrells Sweet Chilli & Red Pepper Crisps 150g,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,Tyrrell'S,,2.75,2.99,Each,0.15,kg,Stock,,United Kingdom,No,https://www.greens.com.mt/media/products/0129/5060042641413.jpg,confectionery
8690504069003,Ulk Kat Kat Tat Hazelnut 28g,Confectionery,Chocolates and Sweets,Chocolates,Ulker,,0.34,0.35,Each,0.03,kg,Stock,,,No,https://www.greens.com.mt/media/products/0114/8690504069003.jpg,confectionery
8009280002362,Valledoro Breadsticks Gourmet Bag 240g,Confectionery,Biscuits and Crackers,Grissini,,,2.7,3.3,Each,0.24,kg,Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,confectionery
8009280006995,Valledoro Ferrucio's Grissini 200g,Confectionery,Biscuits and Crackers,Grissini,,,2.47,2.75,Each,0.2,kg,Stock,,,No,https://www.greens.com.mt/media/products/0205/8009280006995.jpg,confectionery
8009280001549,Valledoro Saltelli Breadsticks W/rosemary 100g,Confectionery,Biscuits and Crackers,Grissini,,,0.99,1.45,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/1202/8009280001549.jpg,confectionery
8009280002584,Valledoro Saltelli Integral 100g,Confectionery,Biscuits and Crackers,Grissini,,,0.98,1.35,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/1007/8009280002584.jpg,confectionery
VALSAT,Valledoro Satine Breadsticks 240gr,Confectionery,Biscuits and Crackers,Grissini,,,2.95,3.5,Each,0.24,kg,Stock,,,No,https://www.greens.com.mt/media/products/0311/VALSAT.jpg,confectionery
8009280002164,Valledoro Torinesi Breadsticks 100g,Confectionery,Biscuits and Crackers,Grissini,,,0.99,1.35,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/1202/8009280002164.jpg,confectionery
8009280003574,Valledoro Zufi' Mini Breadsticks Pesto 100g,Confectionery,Biscuits and Crackers,Grissini,,,1.35,1.85,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/1202/8009280003574.jpg,confectionery
8410109050578,Valor 70% Dark Chocolate Caramel 100g,Confectionery,Chocolates and Sweets,Chocolates,Valor,,2.07,2.15,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/0832/8410109050578.jpg,confectionery
8410109050509,Valor 70% Dark Chocolate Intense Dark 100g,Confectionery,Chocolates and Sweets,Chocolates,Valor,,2.07,2.15,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/0120/8410109050509.jpg,confectionery
8410109050530,Valor 70% Dark Chocolate Mint 100g,Confectionery,Chocolates and Sweets,Chocolates,Valor,,2.07,2.15,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/0120/8410109050530.jpg,confectionery
8410109050523,Valor 70% Dark Chocolate Orange Intense 100g,Confectionery,Chocolates and Sweets,Chocolates,Valor,,2.07,2.15,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/0120/8410109050523.jpg,confectionery
8410109109825,Valor 70% Dark Chocolate Orange Stevia 100g,Confectionery,Chocolates and Sweets,Chocolates,Valor,,2.36,2.45,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/0232/8410109109825.jpg,confectionery
8410109050561,Valor 70% Dark Chocolate Raspberry 100g,Confectionery,Chocolates and Sweets,Chocolates,Valor,,2.07,2.15,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/0832/8410109050561.jpg,confectionery
8410109051247,Valor 70% Dark Chocolate Salt 100g,Confectionery,Chocolates and Sweets,Chocolates,Valor,,2.07,2.15,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/0832/8410109051247.jpg,confectionery
8410109104950,Valor 82% Cacao Supreme Dark Chocolate 100g,Confectionery,Chocolates and Sweets,Chocolates,Valor,,2.07,2.15,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/0120/8410109104950.jpg,confectionery
8410109109832,Valor 85% Cacao Supreme Dark Chocolate Stevia 100g,Confectionery,Chocolates and Sweets,Chocolates,Valor,,2.36,2.45,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/0120/8410109109832.jpg,confectionery
8410109115628,Valor Bag Minis Cacao 70% Sugar Free 144g,Confectionery,Chocolates and Sweets,Chocolates,Valor,,4.78,4.9,Each,0.14,kg,Stock,,,No,https://www.greens.com.mt/media/products/1059/8410109115628.jpg,confectionery
8410109055887,Valor Dark Choc Stevia 100g,Confectionery,Chocolates and Sweets,Chocolates,Valor,,2.36,2.45,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/0120/8410109055887.jpg,confectionery
8410109056532,Valor Dark Chocolate Truffle Filling 100g,Confectionery,Chocolates and Sweets,Chocolates,Valor,,2.36,2.45,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/0959/8410109056532.jpg,confectionery
2440452,Vanilla & Mango Gateaux,Confectionery,Chocolates and Sweets,Sweets,,,25.0,25.0,Each,1.0,p,Stock,,Malta,No,https://www.greens.com.mt/media/products/1203/2440452.jpg,confectionery
2440212,Vanilla Cup Cake,Confectionery,Chocolates and Sweets,Sweets,,,1.9,1.9,Each,1.0,p,Stock,,Malta,No,https://www.greens.com.mt/media/products/0132/2440212.jpg,confectionery
2440208,Vanilla Muffin,Confectionery,Chocolates and Sweets,Sweets,,,1.0,1.0,Each,1.0,p,Stock,,Malta,No,https://www.greens.com.mt/media/products/0132/2440208.jpg,confectionery
2440462,Vanilla Strawberry Swiss Roll 165g,Confectionery,Chocolates and Sweets,Sweets,,,2.75,2.75,Each,0.17,kg,Stock,,,No,https://www.greens.com.mt/media/products/0209/2440462.jpg,confectionery
8422915207589,Vegechips 600gr,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,,,12.95,16.0,Each,0.6,kg,Stock,,,No,https://www.greens.com.mt/media/products/0152/8422915207589.jpg,confectionery
8413178268349,Vidal Creepy Jelly 11g,Confectionery,Chocolates and Sweets,Sweets,Vidal,,0.3,0.3,Each,0.11,kg,Stock,,,No,https://www.greens.com.mt/media/products/0130/8413178268349.jpg,confectionery
